source_table,id,student_id,academic_year,semester,weighted_average,total_credits,failed_courses,status_at_time,failed_courses_json,academic_year_label,year_level,result_type,created_at,title,course_code,assessment_type,max_score,weight_pct,date_assigned,scheduled_date,hall,status,template_key,instructor_id,session_id,timestamp,name,description,department_id,doctor_id,drive_link,weekly_schedule,credits,passing_score,parent_course_id,tier_level,is_elective,has_practical,assessment_blueprint,faculty_id,device_name,mac_address,api_key,location,last_seen,is_active,email,phone_number,specialization,office_hours,bio,appointment_link,course_id,enrolled_at,academic_year_snapshot,is_current,semester_snapshot,final_percentage,result,attendance_exception,total_years,semesters_per_year,assessment_id,raw_score,instructor_remarks,is_flagged,is_absent,created_by_doctor_id,grade_type,score,university_id,is_claimed,action_type,path,details_json,start_time,end_time,rfid_uid,current_semester,academic_status,id_card_image_url,approval_status,emergency_contact_phone,personal_email,is_blacklisted,blacklist_reason,rejection_reason,rejected_at,rejected_by_id,approved_at,approved_by_id,user_id,user_email,user_role,user_name,user_avatar,priority,target_model,target_id,ip_address,is_locked,academic_year_start,academic_year_end,log_retention_days,current_year_start,system_logo_url,capability_name,granted_by,expires_at,password_hash,academic_password_hash,role,last_login,profile_image_url,token,target,token_type,is_used
attendance,3644.0,107.0,,,,,,,,,,,,,,,,,,,,present,,5.0,293,2025-10-08T12:08:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3645.0,173.0,,,,,,,,,,,,,,,,,,,,present,,5.0,293,2025-10-08T12:18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3646.0,182.0,,,,,,,,,,,,,,,,,,,,present,,5.0,293,2025-10-08T12:13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3647.0,187.0,,,,,,,,,,,,,,,,,,,,absent,,5.0,293,2025-10-08T12:29:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3648.0,226.0,,,,,,,,,,,,,,,,,,,,present,,5.0,293,2025-10-08T12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3649.0,229.0,,,,,,,,,,,,,,,,,,,,present,,5.0,293,2025-10-08T12:25:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3650.0,257.0,,,,,,,,,,,,,,,,,,,,present,,5.0,293,2025-10-08T12:21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3651.0,278.0,,,,,,,,,,,,,,,,,,,,present,,5.0,293,2025-10-08T12:28:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3652.0,319.0,,,,,,,,,,,,,,,,,,,,present,,5.0,293,2025-10-08T12:16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3653.0,5.0,,,,,,,,,,,,,,,,,,,,absent,,5.0,294,2025-10-15T12:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3654.0,18.0,,,,,,,,,,,,,,,,,,,,present,,5.0,294,2025-10-15T12:24:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3655.0,47.0,,,,,,,,,,,,,,,,,,,,late,,5.0,294,2025-10-15T12:24:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3656.0,49.0,,,,,,,,,,,,,,,,,,,,present,,5.0,294,2025-10-15T12:17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3657.0,107.0,,,,,,,,,,,,,,,,,,,,present,,5.0,294,2025-10-15T12:24:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3658.0,156.0,,,,,,,,,,,,,,,,,,,,absent,,5.0,294,2025-10-15T12:16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3659.0,173.0,,,,,,,,,,,,,,,,,,,,present,,5.0,294,2025-10-15T12:28:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3660.0,226.0,,,,,,,,,,,,,,,,,,,,absent,,5.0,294,2025-10-15T12:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3661.0,229.0,,,,,,,,,,,,,,,,,,,,present,,5.0,294,2025-10-15T12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3662.0,278.0,,,,,,,,,,,,,,,,,,,,absent,,5.0,294,2025-10-15T12:13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3663.0,282.0,,,,,,,,,,,,,,,,,,,,present,,5.0,294,2025-10-15T12:29:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3664.0,319.0,,,,,,,,,,,,,,,,,,,,present,,5.0,294,2025-10-15T12:02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3665.0,5.0,,,,,,,,,,,,,,,,,,,,present,,5.0,295,2025-10-22T10:03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3666.0,18.0,,,,,,,,,,,,,,,,,,,,present,,5.0,295,2025-10-22T10:24:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3667.0,21.0,,,,,,,,,,,,,,,,,,,,present,,5.0,295,2025-10-22T10:06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3668.0,49.0,,,,,,,,,,,,,,,,,,,,present,,5.0,295,2025-10-22T10:26:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3669.0,78.0,,,,,,,,,,,,,,,,,,,,present,,5.0,295,2025-10-22T10:26:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3670.0,107.0,,,,,,,,,,,,,,,,,,,,present,,5.0,295,2025-10-22T10:27:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3671.0,173.0,,,,,,,,,,,,,,,,,,,,late,,5.0,295,2025-10-22T10:12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3672.0,182.0,,,,,,,,,,,,,,,,,,,,present,,5.0,295,2025-10-22T10:19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3673.0,187.0,,,,,,,,,,,,,,,,,,,,present,,5.0,295,2025-10-22T10:02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3674.0,226.0,,,,,,,,,,,,,,,,,,,,present,,5.0,295,2025-10-22T10:19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3675.0,257.0,,,,,,,,,,,,,,,,,,,,present,,5.0,295,2025-10-22T10:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3676.0,278.0,,,,,,,,,,,,,,,,,,,,present,,5.0,295,2025-10-22T10:24:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3677.0,282.0,,,,,,,,,,,,,,,,,,,,present,,5.0,295,2025-10-22T10:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3678.0,319.0,,,,,,,,,,,,,,,,,,,,absent,,5.0,295,2025-10-22T10:27:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3679.0,18.0,,,,,,,,,,,,,,,,,,,,late,,13.0,296,2025-10-01T14:14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3680.0,21.0,,,,,,,,,,,,,,,,,,,,present,,13.0,296,2025-10-01T14:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3681.0,63.0,,,,,,,,,,,,,,,,,,,,present,,13.0,296,2025-10-01T14:07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3682.0,78.0,,,,,,,,,,,,,,,,,,,,present,,13.0,296,2025-10-01T14:08:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3683.0,173.0,,,,,,,,,,,,,,,,,,,,present,,13.0,296,2025-10-01T14:14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3684.0,182.0,,,,,,,,,,,,,,,,,,,,present,,13.0,296,2025-10-01T14:12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3685.0,186.0,,,,,,,,,,,,,,,,,,,,present,,13.0,296,2025-10-01T14:22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3686.0,187.0,,,,,,,,,,,,,,,,,,,,present,,13.0,296,2025-10-01T14:28:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3687.0,226.0,,,,,,,,,,,,,,,,,,,,present,,13.0,296,2025-10-01T14:27:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3688.0,229.0,,,,,,,,,,,,,,,,,,,,present,,13.0,296,2025-10-01T14:04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3689.0,246.0,,,,,,,,,,,,,,,,,,,,late,,13.0,296,2025-10-01T14:11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3690.0,294.0,,,,,,,,,,,,,,,,,,,,present,,13.0,296,2025-10-01T14:23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3691.0,319.0,,,,,,,,,,,,,,,,,,,,late,,13.0,296,2025-10-01T14:23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3692.0,326.0,,,,,,,,,,,,,,,,,,,,absent,,13.0,296,2025-10-01T14:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3693.0,339.0,,,,,,,,,,,,,,,,,,,,present,,13.0,296,2025-10-01T14:29:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3694.0,383.0,,,,,,,,,,,,,,,,,,,,present,,13.0,296,2025-10-01T14:22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3695.0,18.0,,,,,,,,,,,,,,,,,,,,present,,13.0,297,2025-10-08T10:02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3696.0,21.0,,,,,,,,,,,,,,,,,,,,absent,,13.0,297,2025-10-08T10:08:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3697.0,63.0,,,,,,,,,,,,,,,,,,,,absent,,13.0,297,2025-10-08T10:21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3698.0,78.0,,,,,,,,,,,,,,,,,,,,present,,13.0,297,2025-10-08T10:02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3699.0,80.0,,,,,,,,,,,,,,,,,,,,present,,13.0,297,2025-10-08T10:06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3700.0,173.0,,,,,,,,,,,,,,,,,,,,late,,13.0,297,2025-10-08T10:07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3701.0,187.0,,,,,,,,,,,,,,,,,,,,present,,13.0,297,2025-10-08T10:11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3702.0,213.0,,,,,,,,,,,,,,,,,,,,late,,13.0,297,2025-10-08T10:05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3703.0,226.0,,,,,,,,,,,,,,,,,,,,absent,,13.0,297,2025-10-08T10:29:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3704.0,229.0,,,,,,,,,,,,,,,,,,,,present,,13.0,297,2025-10-08T10:03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3705.0,246.0,,,,,,,,,,,,,,,,,,,,present,,13.0,297,2025-10-08T10:29:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3706.0,319.0,,,,,,,,,,,,,,,,,,,,present,,13.0,297,2025-10-08T10:28:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3707.0,326.0,,,,,,,,,,,,,,,,,,,,present,,13.0,297,2025-10-08T10:21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3708.0,357.0,,,,,,,,,,,,,,,,,,,,present,,13.0,297,2025-10-08T10:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3709.0,383.0,,,,,,,,,,,,,,,,,,,,late,,13.0,297,2025-10-08T10:07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3710.0,18.0,,,,,,,,,,,,,,,,,,,,absent,,13.0,298,2025-10-15T10:07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3711.0,21.0,,,,,,,,,,,,,,,,,,,,absent,,13.0,298,2025-10-15T10:21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3712.0,47.0,,,,,,,,,,,,,,,,,,,,present,,13.0,298,2025-10-15T10:14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3713.0,63.0,,,,,,,,,,,,,,,,,,,,late,,13.0,298,2025-10-15T10:18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3714.0,78.0,,,,,,,,,,,,,,,,,,,,present,,13.0,298,2025-10-15T10:12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3715.0,173.0,,,,,,,,,,,,,,,,,,,,present,,13.0,298,2025-10-15T10:02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3716.0,182.0,,,,,,,,,,,,,,,,,,,,present,,13.0,298,2025-10-15T10:17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3717.0,186.0,,,,,,,,,,,,,,,,,,,,present,,13.0,298,2025-10-15T10:08:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3718.0,187.0,,,,,,,,,,,,,,,,,,,,absent,,13.0,298,2025-10-15T10:23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3719.0,213.0,,,,,,,,,,,,,,,,,,,,present,,13.0,298,2025-10-15T10:27:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3720.0,226.0,,,,,,,,,,,,,,,,,,,,present,,13.0,298,2025-10-15T10:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3721.0,246.0,,,,,,,,,,,,,,,,,,,,present,,13.0,298,2025-10-15T10:16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3722.0,294.0,,,,,,,,,,,,,,,,,,,,present,,13.0,298,2025-10-15T10:13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3723.0,319.0,,,,,,,,,,,,,,,,,,,,present,,13.0,298,2025-10-15T10:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3724.0,326.0,,,,,,,,,,,,,,,,,,,,present,,13.0,298,2025-10-15T10:06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3725.0,339.0,,,,,,,,,,,,,,,,,,,,present,,13.0,298,2025-10-15T10:26:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3726.0,383.0,,,,,,,,,,,,,,,,,,,,present,,13.0,298,2025-10-15T10:03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3727.0,18.0,,,,,,,,,,,,,,,,,,,,late,,13.0,299,2025-10-22T10:28:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3728.0,21.0,,,,,,,,,,,,,,,,,,,,present,,13.0,299,2025-10-22T10:25:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3729.0,47.0,,,,,,,,,,,,,,,,,,,,present,,13.0,299,2025-10-22T10:16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3730.0,63.0,,,,,,,,,,,,,,,,,,,,present,,13.0,299,2025-10-22T10:05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3731.0,80.0,,,,,,,,,,,,,,,,,,,,present,,13.0,299,2025-10-22T10:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3732.0,182.0,,,,,,,,,,,,,,,,,,,,present,,13.0,299,2025-10-22T10:26:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3733.0,186.0,,,,,,,,,,,,,,,,,,,,present,,13.0,299,2025-10-22T10:26:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attendance,3734.0,187.0,,,,,,,,,,,,,,,,,,,,absent,,13.0,299,2025-10-22T10:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
